order_id,date,product,category,brand,region,city,channel,quantity,unit_price,discount_pct,revenue
NYK103988,2024-04-15,Keratin Conditioner,Haircare,Velvet,West,Ahmedabad,Web,1,608,25,456.0
NYK103989,2024-04-15,Hair Vitamins,Wellness,Lumière,South,Hyderabad,Marketplace,1,879,10,791.1
NYK103990,2024-04-15,Vitamin C Serum,Skincare,Glow Co,East,Guwahati,Marketplace,4,977,10,3517.2
NYK103991,2024-04-15,Shea Body Lotion,Bath & Body,Pureveda,South,Kochi,Web,1,581,20,464.8
NYK103992,2024-04-15,Oud Perfume Luxe,Fragrance,Bloomé,Central,Bhopal,Web,1,1812,15,1540.2
NYK103993,2024-04-15,HD Foundation,Makeup,Velvet,South,Bengaluru,Mobile App,4,906,15,3080.4
NYK103994,2024-04-15,Eau de Parfum Rose,Fragrance,Maison Lux,West,Surat,Marketplace,2,2032,10,3657.6
NYK103995,2024-04-15,Niacinamide Toner,Skincare,Lumière,West,Surat,Web,1,790,0,790.0
NYK103996,2024-04-15,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Lucknow,Web,4,662,0,2648.0
NYK103997,2024-04-15,Onion Hair Oil,Haircare,Maison Lux,North,Lucknow,Mobile App,2,451,15,766.7
NYK103998,2024-04-15,Niacinamide Toner,Skincare,Lumière,Central,Nagpur,Web,4,790,15,2686.0
NYK103999,2024-04-16,Charcoal Face Wash,Bath & Body,Lumière,East,Guwahati,Marketplace,4,668,0,2672.0
NYK104000,2024-04-16,Charcoal Face Wash,Bath & Body,Lumière,West,Pune,Mobile App,2,668,5,1269.2
NYK104001,2024-04-16,Shea Body Lotion,Bath & Body,Pureveda,East,Bhubaneswar,Marketplace,2,581,25,871.5
NYK104002,2024-04-16,Eau de Parfum Rose,Fragrance,Maison Lux,South,Chennai,Mobile App,2,2032,10,3657.6
NYK104003,2024-04-16,Vitamin C Serum,Skincare,Glow Co,South,Chennai,Marketplace,1,977,0,977.0
NYK104004,2024-04-16,Compact Powder,Makeup,Glow Co,East,Kolkata,Web,3,666,10,1798.2
NYK104005,2024-04-16,Charcoal Face Wash,Bath & Body,Lumière,North,Delhi,Web,1,668,0,668.0
NYK104006,2024-04-16,Hair Serum Smooth,Haircare,Velvet,North,Delhi,Mobile App,1,363,10,326.7
NYK104007,2024-04-16,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Surat,Web,2,662,15,1125.4
NYK104008,2024-04-16,Charcoal Face Wash,Bath & Body,Lumière,Central,Bhopal,Web,2,668,5,1269.2
NYK104009,2024-04-16,Mascara Volume,Makeup,Glow Co,West,Pune,Web,2,465,10,837.0
NYK104010,2024-04-16,Vitamin C Serum,Skincare,Glow Co,East,Bhubaneswar,Web,1,977,10,879.3
NYK104011,2024-04-16,Biotin Gummies,Wellness,Bloomé,South,Bengaluru,Mobile App,3,1157,25,2603.25
NYK104012,2024-04-16,Biotin Gummies,Wellness,Bloomé,West,Ahmedabad,Marketplace,1,1157,0,1157.0
NYK104013,2024-04-16,Collagen Powder,Wellness,Pureveda,North,Delhi,Marketplace,3,974,10,2629.8
NYK104014,2024-04-16,Hair Vitamins,Wellness,Lumière,North,Chandigarh,Mobile App,2,879,5,1670.1
NYK104015,2024-04-16,Kajal Eyeliner,Makeup,Velvet,Central,Bhopal,Marketplace,1,494,15,419.9
NYK104016,2024-04-16,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Marketplace,2,764,0,1528.0
NYK104017,2024-04-16,Shea Body Lotion,Bath & Body,Pureveda,Central,Indore,Mobile App,3,581,10,1568.7
NYK104018,2024-04-16,Shea Body Lotion,Bath & Body,Pureveda,North,Lucknow,Web,1,581,10,522.9
NYK104019,2024-04-16,Biotin Gummies,Wellness,Bloomé,South,Kochi,Web,3,1157,15,2950.35
NYK104020,2024-04-16,Oud Perfume Luxe,Fragrance,Bloomé,South,Kochi,Marketplace,1,1812,0,1812.0
NYK104021,2024-04-16,Biotin Gummies,Wellness,Bloomé,South,Bengaluru,Web,4,1157,10,4165.2
NYK104022,2024-04-16,Mascara Volume,Makeup,Glow Co,North,Chandigarh,Web,1,465,10,418.5
NYK104023,2024-04-16,Niacinamide Toner,Skincare,Lumière,South,Hyderabad,Web,2,790,15,1343.0
NYK104024,2024-04-16,Vitamin C Serum,Skincare,Glow Co,South,Chennai,Web,1,977,0,977.0
NYK104025,2024-04-16,Body Mist Citrus,Fragrance,Bloomé,South,Chennai,Web,4,1979,15,6728.6
NYK104026,2024-04-16,Coffee Body Scrub,Bath & Body,Glow Co,North,Delhi,Marketplace,2,694,0,1388.0
NYK104027,2024-04-16,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Marketplace,3,461,5,1313.85
NYK104028,2024-04-16,Body Mist Citrus,Fragrance,Bloomé,South,Chennai,Marketplace,1,1979,10,1781.1
NYK104029,2024-04-16,Matte Liquid Lipstick,Makeup,Maison Lux,East,Bhubaneswar,Mobile App,2,796,10,1432.8
NYK104030,2024-04-16,Mascara Volume,Makeup,Glow Co,North,Jaipur,Mobile App,1,465,20,372.0
NYK104031,2024-04-16,Vitamin C Serum,Skincare,Glow Co,Central,Bhopal,Web,1,977,0,977.0
NYK104032,2024-04-16,Argan Oil Shampoo,Haircare,Lumière,Central,Indore,Mobile App,4,461,20,1475.2
NYK104033,2024-04-16,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Marketplace,1,461,20,368.8
NYK104034,2024-04-16,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Ahmedabad,Mobile App,4,662,0,2648.0
NYK104035,2024-04-16,Hair Vitamins,Wellness,Lumière,West,Ahmedabad,Mobile App,1,879,0,879.0
NYK104036,2024-04-17,Keratin Conditioner,Haircare,Velvet,Central,Indore,Marketplace,1,608,0,608.0
NYK104037,2024-04-17,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Mobile App,1,608,0,608.0
NYK104038,2024-04-17,Eau de Parfum Rose,Fragrance,Maison Lux,West,Surat,Web,1,2032,10,1828.8
NYK104039,2024-04-17,Charcoal Face Wash,Bath & Body,Lumière,Central,Indore,Mobile App,2,668,20,1068.8
NYK104040,2024-04-17,Vitamin C Serum,Skincare,Glow Co,North,Chandigarh,Marketplace,1,977,0,977.0
NYK104041,2024-04-17,Mascara Volume,Makeup,Glow Co,South,Hyderabad,Web,1,465,0,465.0
NYK104042,2024-04-17,Charcoal Face Wash,Bath & Body,Lumière,West,Pune,Web,3,668,0,2004.0
NYK104043,2024-04-17,Shea Body Lotion,Bath & Body,Pureveda,North,Lucknow,Web,1,581,15,493.85
NYK104044,2024-04-17,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Kochi,Marketplace,1,662,10,595.8
NYK104045,2024-04-17,Hair Vitamins,Wellness,Lumière,West,Mumbai,Mobile App,2,879,0,1758.0
NYK104046,2024-04-17,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Mobile App,1,461,15,391.85
NYK104047,2024-04-17,Hair Vitamins,Wellness,Lumière,West,Pune,Mobile App,1,879,5,835.05
NYK104048,2024-04-17,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Mobile App,1,451,20,360.8
NYK104049,2024-04-17,Compact Powder,Makeup,Glow Co,West,Mumbai,Mobile App,3,666,15,1698.3
NYK104050,2024-04-17,Hyaluronic Moisturizer,Skincare,Maison Lux,Central,Nagpur,Web,1,662,20,529.6
NYK104051,2024-04-17,Charcoal Face Wash,Bath & Body,Lumière,Central,Nagpur,Marketplace,1,668,0,668.0
NYK104052,2024-04-17,Hair Vitamins,Wellness,Lumière,West,Ahmedabad,Web,2,879,5,1670.1
NYK104053,2024-04-17,Niacinamide Toner,Skincare,Lumière,East,Kolkata,Mobile App,1,790,15,671.5
NYK104054,2024-04-17,Sunscreen SPF 50,Skincare,Lumière,West,Ahmedabad,Web,1,764,25,573.0
NYK104055,2024-04-17,Argan Oil Shampoo,Haircare,Lumière,South,Chennai,Web,1,461,0,461.0
NYK104056,2024-04-17,Charcoal Face Wash,Bath & Body,Lumière,North,Lucknow,Web,2,668,0,1336.0
NYK104057,2024-04-17,Vitamin C Serum,Skincare,Glow Co,West,Surat,Mobile App,1,977,0,977.0
NYK104058,2024-04-17,Body Mist Citrus,Fragrance,Bloomé,South,Hyderabad,Mobile App,4,1979,10,7124.4
NYK104059,2024-04-17,Hair Vitamins,Wellness,Lumière,North,Chandigarh,Web,4,879,5,3340.2
NYK104060,2024-04-17,Eau de Parfum Rose,Fragrance,Maison Lux,South,Bengaluru,Marketplace,2,2032,10,3657.6
NYK104061,2024-04-17,Kajal Eyeliner,Makeup,Velvet,South,Kochi,Mobile App,2,494,15,839.8
NYK104062,2024-04-17,Retinol Cream,Skincare,Glow Co,North,Jaipur,Web,3,1027,15,2618.85
NYK104063,2024-04-17,Keratin Conditioner,Haircare,Velvet,North,Lucknow,Marketplace,1,608,0,608.0
NYK104064,2024-04-17,Shea Body Lotion,Bath & Body,Pureveda,North,Lucknow,Mobile App,1,581,25,435.75
NYK104065,2024-04-17,Vitamin C Serum,Skincare,Glow Co,South,Kochi,Mobile App,1,977,0,977.0
NYK104066,2024-04-17,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Lucknow,Mobile App,1,662,5,628.9
NYK104067,2024-04-17,Vitamin C Serum,Skincare,Glow Co,North,Delhi,Mobile App,1,977,15,830.45
NYK104068,2024-04-17,Vitamin C Serum,Skincare,Glow Co,West,Mumbai,Marketplace,2,977,5,1856.3
NYK104069,2024-04-17,Hyaluronic Moisturizer,Skincare,Maison Lux,Central,Indore,Marketplace,2,662,5,1257.8
NYK104070,2024-04-17,Vitamin C Serum,Skincare,Glow Co,North,Jaipur,Web,1,977,10,879.3
NYK104071,2024-04-17,Hair Vitamins,Wellness,Lumière,Central,Bhopal,Marketplace,1,879,20,703.2
NYK104072,2024-04-17,Charcoal Face Wash,Bath & Body,Lumière,East,Guwahati,Mobile App,1,668,0,668.0
NYK104073,2024-04-17,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Surat,Web,1,662,0,662.0
NYK104074,2024-04-17,Eau de Parfum Rose,Fragrance,Maison Lux,East,Bhubaneswar,Marketplace,1,2032,10,1828.8
NYK104075,2024-04-17,Argan Oil Shampoo,Haircare,Lumière,South,Chennai,Mobile App,1,461,0,461.0
NYK104076,2024-04-17,Mascara Volume,Makeup,Glow Co,Central,Bhopal,Mobile App,2,465,10,837.0
NYK104077,2024-04-18,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Marketplace,1,581,10,522.9
NYK104078,2024-04-18,Keratin Conditioner,Haircare,Velvet,South,Hyderabad,Mobile App,1,608,10,547.2
NYK104079,2024-04-18,Hair Serum Smooth,Haircare,Velvet,North,Jaipur,Web,1,363,0,363.0
NYK104080,2024-04-18,Body Mist Citrus,Fragrance,Bloomé,North,Lucknow,Web,2,1979,15,3364.3
NYK104081,2024-04-18,Kajal Eyeliner,Makeup,Velvet,South,Kochi,Mobile App,4,494,0,1976.0
NYK104082,2024-04-18,Shea Body Lotion,Bath & Body,Pureveda,South,Hyderabad,Marketplace,1,581,20,464.8
NYK104083,2024-04-18,Retinol Cream,Skincare,Glow Co,East,Bhubaneswar,Web,2,1027,0,2054.0
NYK104084,2024-04-18,HD Foundation,Makeup,Velvet,Central,Bhopal,Mobile App,1,906,25,679.5
NYK104085,2024-04-18,Vitamin C Serum,Skincare,Glow Co,Central,Nagpur,Web,1,977,0,977.0
NYK104086,2024-04-18,Eau de Parfum Rose,Fragrance,Maison Lux,West,Mumbai,Mobile App,1,2032,15,1727.2
NYK104087,2024-04-18,Sunscreen SPF 50,Skincare,Lumière,North,Lucknow,Mobile App,1,764,0,764.0
NYK104088,2024-04-18,Retinol Cream,Skincare,Glow Co,South,Chennai,Marketplace,1,1027,5,975.65
NYK104089,2024-04-18,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Mobile App,1,461,15,391.85
NYK104090,2024-04-18,Keratin Conditioner,Haircare,Velvet,West,Ahmedabad,Marketplace,1,608,20,486.4
NYK104091,2024-04-18,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Bengaluru,Marketplace,1,662,25,496.5
NYK104092,2024-04-18,Coffee Body Scrub,Bath & Body,Glow Co,South,Hyderabad,Marketplace,1,694,15,589.9
NYK104093,2024-04-18,HD Foundation,Makeup,Velvet,South,Bengaluru,Web,1,906,25,679.5
NYK104094,2024-04-18,HD Foundation,Makeup,Velvet,West,Surat,Marketplace,3,906,10,2446.2
NYK104095,2024-04-18,Collagen Powder,Wellness,Pureveda,South,Bengaluru,Marketplace,2,974,10,1753.2
NYK104096,2024-04-18,Eau de Parfum Rose,Fragrance,Maison Lux,North,Chandigarh,Mobile App,1,2032,20,1625.6
NYK104097,2024-04-18,Niacinamide Toner,Skincare,Lumière,South,Bengaluru,Marketplace,1,790,0,790.0
NYK104098,2024-04-18,Matte Liquid Lipstick,Makeup,Maison Lux,West,Surat,Web,1,796,20,636.8
NYK104099,2024-04-18,HD Foundation,Makeup,Velvet,East,Guwahati,Web,1,906,20,724.8
NYK104100,2024-04-18,Collagen Powder,Wellness,Pureveda,West,Surat,Mobile App,1,974,10,876.6
NYK104101,2024-04-18,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Pune,Web,1,662,10,595.8
NYK104102,2024-04-18,Matte Liquid Lipstick,Makeup,Maison Lux,Central,Bhopal,Marketplace,2,796,15,1353.2
NYK104103,2024-04-18,Coffee Body Scrub,Bath & Body,Glow Co,South,Kochi,Web,2,694,20,1110.4
NYK104104,2024-04-18,Charcoal Face Wash,Bath & Body,Lumière,North,Jaipur,Web,3,668,0,2004.0
NYK104105,2024-04-18,Retinol Cream,Skincare,Glow Co,North,Delhi,Marketplace,1,1027,10,924.3
NYK104106,2024-04-18,Vitamin C Serum,Skincare,Glow Co,West,Pune,Marketplace,1,977,0,977.0
NYK104107,2024-04-18,Compact Powder,Makeup,Glow Co,North,Jaipur,Marketplace,1,666,20,532.8
NYK104108,2024-04-18,Niacinamide Toner,Skincare,Lumière,West,Mumbai,Mobile App,2,790,20,1264.0
NYK104109,2024-04-18,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Web,3,461,10,1244.7
NYK104110,2024-04-18,Hair Serum Smooth,Haircare,Velvet,Central,Bhopal,Marketplace,1,363,15,308.55
NYK104111,2024-04-18,Hair Vitamins,Wellness,Lumière,North,Chandigarh,Web,2,879,0,1758.0
NYK104112,2024-04-19,Vitamin C Serum,Skincare,Glow Co,South,Hyderabad,Web,2,977,5,1856.3
NYK104113,2024-04-19,Collagen Powder,Wellness,Pureveda,West,Surat,Web,1,974,0,974.0
NYK104114,2024-04-19,Body Mist Citrus,Fragrance,Bloomé,South,Chennai,Mobile App,1,1979,0,1979.0
NYK104115,2024-04-19,Oud Perfume Luxe,Fragrance,Bloomé,North,Lucknow,Mobile App,2,1812,15,3080.4
NYK104116,2024-04-19,Body Mist Citrus,Fragrance,Bloomé,East,Kolkata,Marketplace,1,1979,5,1880.05
NYK104117,2024-04-19,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Marketplace,1,608,10,547.2
NYK104118,2024-04-19,Argan Oil Shampoo,Haircare,Lumière,West,Ahmedabad,Marketplace,1,461,0,461.0
NYK104119,2024-04-19,Mascara Volume,Makeup,Glow Co,East,Guwahati,Marketplace,1,465,20,372.0
NYK104120,2024-04-19,Mascara Volume,Makeup,Glow Co,North,Lucknow,Web,2,465,10,837.0
NYK104121,2024-04-19,Collagen Powder,Wellness,Pureveda,South,Hyderabad,Web,2,974,25,1461.0
NYK104122,2024-04-19,Onion Hair Oil,Haircare,Maison Lux,North,Delhi,Web,1,451,15,383.35
NYK104123,2024-04-19,Vitamin C Serum,Skincare,Glow Co,South,Kochi,Marketplace,3,977,5,2784.45
NYK104124,2024-04-19,Collagen Powder,Wellness,Pureveda,West,Surat,Mobile App,4,974,10,3506.4
NYK104125,2024-04-19,Niacinamide Toner,Skincare,Lumière,South,Hyderabad,Marketplace,1,790,20,632.0
NYK104126,2024-04-19,Coffee Body Scrub,Bath & Body,Glow Co,West,Pune,Marketplace,1,694,20,555.2
NYK104127,2024-04-19,Coffee Body Scrub,Bath & Body,Glow Co,West,Mumbai,Marketplace,3,694,10,1873.8
NYK104128,2024-04-19,Hair Vitamins,Wellness,Lumière,North,Jaipur,Web,1,879,10,791.1
NYK104129,2024-04-19,Mascara Volume,Makeup,Glow Co,East,Kolkata,Mobile App,2,465,0,930.0
NYK104130,2024-04-19,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Mobile App,1,451,10,405.9
NYK104131,2024-04-19,Sunscreen SPF 50,Skincare,Lumière,North,Delhi,Mobile App,1,764,0,764.0
NYK104132,2024-04-19,Charcoal Face Wash,Bath & Body,Lumière,Central,Indore,Web,1,668,10,601.2
NYK104133,2024-04-19,Vitamin C Serum,Skincare,Glow Co,North,Lucknow,Marketplace,2,977,15,1660.9
NYK104134,2024-04-19,Hair Vitamins,Wellness,Lumière,East,Kolkata,Marketplace,4,879,5,3340.2
NYK104135,2024-04-19,Oud Perfume Luxe,Fragrance,Bloomé,South,Kochi,Web,2,1812,10,3261.6
NYK104136,2024-04-19,Biotin Gummies,Wellness,Bloomé,South,Kochi,Marketplace,1,1157,25,867.75
NYK104137,2024-04-19,Body Mist Citrus,Fragrance,Bloomé,West,Pune,Web,1,1979,0,1979.0
NYK104138,2024-04-19,Eau de Parfum Rose,Fragrance,Maison Lux,West,Surat,Mobile App,1,2032,0,2032.0
NYK104139,2024-04-19,Collagen Powder,Wellness,Pureveda,East,Kolkata,Marketplace,1,974,15,827.9
NYK104140,2024-04-19,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Chandigarh,Marketplace,1,662,10,595.8
NYK104141,2024-04-19,Biotin Gummies,Wellness,Bloomé,South,Hyderabad,Web,1,1157,15,983.45
NYK104142,2024-04-19,Collagen Powder,Wellness,Pureveda,South,Kochi,Marketplace,1,974,10,876.6
NYK104143,2024-04-19,Hair Serum Smooth,Haircare,Velvet,West,Pune,Marketplace,1,363,0,363.0
NYK104144,2024-04-19,Eau de Parfum Rose,Fragrance,Maison Lux,South,Bengaluru,Marketplace,1,2032,0,2032.0
NYK104145,2024-04-19,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Delhi,Mobile App,2,662,15,1125.4
NYK104146,2024-04-19,Retinol Cream,Skincare,Glow Co,South,Hyderabad,Marketplace,1,1027,10,924.3
NYK104147,2024-04-19,Eau de Parfum Rose,Fragrance,Maison Lux,South,Hyderabad,Mobile App,2,2032,10,3657.6
NYK104148,2024-04-19,Collagen Powder,Wellness,Pureveda,Central,Bhopal,Mobile App,3,974,10,2629.8
NYK104149,2024-04-19,Body Mist Citrus,Fragrance,Bloomé,Central,Indore,Mobile App,1,1979,10,1781.1
NYK104150,2024-04-20,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Kochi,Web,1,662,25,496.5
NYK104151,2024-04-20,Mascara Volume,Makeup,Glow Co,South,Kochi,Mobile App,2,465,15,790.5
NYK104152,2024-04-20,Compact Powder,Makeup,Glow Co,North,Jaipur,Mobile App,1,666,10,599.4
NYK104153,2024-04-20,Niacinamide Toner,Skincare,Lumière,West,Surat,Web,2,790,10,1422.0
NYK104154,2024-04-20,Retinol Cream,Skincare,Glow Co,East,Kolkata,Mobile App,2,1027,25,1540.5
NYK104155,2024-04-20,Shea Body Lotion,Bath & Body,Pureveda,North,Chandigarh,Mobile App,4,581,10,2091.6
NYK104156,2024-04-20,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Chennai,Web,2,662,15,1125.4
NYK104157,2024-04-20,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Hyderabad,Web,3,662,0,1986.0
NYK104158,2024-04-20,Oud Perfume Luxe,Fragrance,Bloomé,North,Delhi,Marketplace,2,1812,10,3261.6
NYK104159,2024-04-20,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Pune,Marketplace,1,662,0,662.0
NYK104160,2024-04-20,Compact Powder,Makeup,Glow Co,North,Delhi,Marketplace,2,666,15,1132.2
NYK104161,2024-04-20,Niacinamide Toner,Skincare,Lumière,South,Kochi,Web,2,790,20,1264.0
NYK104162,2024-04-20,Compact Powder,Makeup,Glow Co,North,Jaipur,Web,1,666,0,666.0
NYK104163,2024-04-20,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Mobile App,1,608,10,547.2
NYK104164,2024-04-20,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Kochi,Mobile App,1,662,20,529.6
NYK104165,2024-04-20,Oud Perfume Luxe,Fragrance,Bloomé,North,Jaipur,Marketplace,4,1812,20,5798.4
NYK104166,2024-04-20,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Marketplace,4,1157,10,4165.2
NYK104167,2024-04-20,Biotin Gummies,Wellness,Bloomé,North,Lucknow,Web,2,1157,0,2314.0
NYK104168,2024-04-20,Hair Vitamins,Wellness,Lumière,South,Bengaluru,Web,2,879,5,1670.1
NYK104169,2024-04-20,Keratin Conditioner,Haircare,Velvet,West,Pune,Marketplace,3,608,10,1641.6
NYK104170,2024-04-20,Compact Powder,Makeup,Glow Co,East,Bhubaneswar,Mobile App,2,666,5,1265.4
NYK104171,2024-04-20,Retinol Cream,Skincare,Glow Co,North,Lucknow,Mobile App,1,1027,20,821.6
NYK104172,2024-04-20,Mascara Volume,Makeup,Glow Co,South,Hyderabad,Marketplace,1,465,0,465.0
NYK104173,2024-04-20,Mascara Volume,Makeup,Glow Co,East,Guwahati,Marketplace,1,465,10,418.5
NYK104174,2024-04-20,Oud Perfume Luxe,Fragrance,Bloomé,North,Chandigarh,Marketplace,2,1812,10,3261.6
NYK104175,2024-04-20,Oud Perfume Luxe,Fragrance,Bloomé,West,Ahmedabad,Marketplace,3,1812,0,5436.0
NYK104176,2024-04-20,Onion Hair Oil,Haircare,Maison Lux,West,Pune,Mobile App,1,451,0,451.0
NYK104177,2024-04-20,Vitamin C Serum,Skincare,Glow Co,South,Kochi,Web,2,977,10,1758.6
NYK104178,2024-04-20,Eau de Parfum Rose,Fragrance,Maison Lux,South,Chennai,Mobile App,1,2032,0,2032.0
NYK104179,2024-04-20,HD Foundation,Makeup,Velvet,South,Chennai,Marketplace,2,906,5,1721.4
NYK104180,2024-04-20,Biotin Gummies,Wellness,Bloomé,North,Delhi,Web,3,1157,25,2603.25
NYK104181,2024-04-20,Eau de Parfum Rose,Fragrance,Maison Lux,North,Chandigarh,Mobile App,1,2032,15,1727.2
NYK104182,2024-04-20,Argan Oil Shampoo,Haircare,Lumière,South,Bengaluru,Web,2,461,15,783.7
NYK104183,2024-04-20,Kajal Eyeliner,Makeup,Velvet,West,Pune,Web,1,494,20,395.2
NYK104184,2024-04-20,Eau de Parfum Rose,Fragrance,Maison Lux,Central,Indore,Web,2,2032,0,4064.0
NYK104185,2024-04-20,Kajal Eyeliner,Makeup,Velvet,East,Kolkata,Marketplace,1,494,0,494.0
NYK104186,2024-04-20,Onion Hair Oil,Haircare,Maison Lux,South,Kochi,Marketplace,1,451,0,451.0
NYK104187,2024-04-20,Shea Body Lotion,Bath & Body,Pureveda,South,Kochi,Marketplace,1,581,10,522.9
NYK104188,2024-04-20,Compact Powder,Makeup,Glow Co,West,Surat,Mobile App,1,666,20,532.8
NYK104189,2024-04-20,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Marketplace,1,461,20,368.8
NYK104190,2024-04-20,HD Foundation,Makeup,Velvet,North,Delhi,Mobile App,1,906,10,815.4
NYK104191,2024-04-20,Charcoal Face Wash,Bath & Body,Lumière,West,Ahmedabad,Marketplace,1,668,25,501.0
NYK104192,2024-04-20,Hair Vitamins,Wellness,Lumière,North,Chandigarh,Mobile App,2,879,25,1318.5
NYK104193,2024-04-20,Shea Body Lotion,Bath & Body,Pureveda,South,Bengaluru,Web,1,581,0,581.0
NYK104194,2024-04-20,Collagen Powder,Wellness,Pureveda,North,Chandigarh,Marketplace,1,974,15,827.9
NYK104195,2024-04-20,Sunscreen SPF 50,Skincare,Lumière,Central,Nagpur,Marketplace,1,764,0,764.0
NYK104196,2024-04-21,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Marketplace,2,461,0,922.0
NYK104197,2024-04-21,Biotin Gummies,Wellness,Bloomé,West,Surat,Marketplace,2,1157,0,2314.0
NYK104198,2024-04-21,Retinol Cream,Skincare,Glow Co,North,Lucknow,Mobile App,2,1027,0,2054.0
NYK104199,2024-04-21,Hair Serum Smooth,Haircare,Velvet,East,Guwahati,Web,2,363,0,726.0
NYK104200,2024-04-21,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Lucknow,Marketplace,1,662,0,662.0
NYK104201,2024-04-21,Shea Body Lotion,Bath & Body,Pureveda,West,Pune,Mobile App,1,581,5,551.95
NYK104202,2024-04-21,Hair Vitamins,Wellness,Lumière,Central,Bhopal,Marketplace,1,879,10,791.1
NYK104203,2024-04-21,Eau de Parfum Rose,Fragrance,Maison Lux,South,Hyderabad,Mobile App,3,2032,0,6096.0
NYK104204,2024-04-21,Body Mist Citrus,Fragrance,Bloomé,West,Surat,Marketplace,1,1979,25,1484.25
NYK104205,2024-04-21,Kajal Eyeliner,Makeup,Velvet,North,Jaipur,Web,4,494,20,1580.8
NYK104206,2024-04-21,Body Mist Citrus,Fragrance,Bloomé,West,Pune,Web,1,1979,5,1880.05
NYK104207,2024-04-21,Argan Oil Shampoo,Haircare,Lumière,West,Ahmedabad,Marketplace,1,461,20,368.8
NYK104208,2024-04-21,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Surat,Marketplace,1,662,5,628.9
NYK104209,2024-04-21,Compact Powder,Makeup,Glow Co,South,Bengaluru,Mobile App,2,666,10,1198.8
NYK104210,2024-04-21,Oud Perfume Luxe,Fragrance,Bloomé,North,Delhi,Web,1,1812,10,1630.8
NYK104211,2024-04-21,Mascara Volume,Makeup,Glow Co,Central,Nagpur,Web,3,465,0,1395.0
NYK104212,2024-04-21,Kajal Eyeliner,Makeup,Velvet,West,Mumbai,Mobile App,4,494,5,1877.2
NYK104213,2024-04-21,Shea Body Lotion,Bath & Body,Pureveda,North,Lucknow,Marketplace,4,581,25,1743.0
NYK104214,2024-04-21,Niacinamide Toner,Skincare,Lumière,West,Surat,Marketplace,2,790,20,1264.0
NYK104215,2024-04-21,Eau de Parfum Rose,Fragrance,Maison Lux,East,Kolkata,Marketplace,1,2032,5,1930.4
NYK104216,2024-04-21,Mascara Volume,Makeup,Glow Co,West,Ahmedabad,Marketplace,2,465,15,790.5
NYK104217,2024-04-21,Mascara Volume,Makeup,Glow Co,Central,Nagpur,Web,1,465,10,418.5
NYK104218,2024-04-21,Kajal Eyeliner,Makeup,Velvet,South,Kochi,Web,2,494,10,889.2
NYK104219,2024-04-21,Niacinamide Toner,Skincare,Lumière,Central,Nagpur,Mobile App,1,790,10,711.0
NYK104220,2024-04-21,HD Foundation,Makeup,Velvet,West,Pune,Mobile App,2,906,0,1812.0
NYK104221,2024-04-21,Coffee Body Scrub,Bath & Body,Glow Co,South,Chennai,Marketplace,3,694,0,2082.0
NYK104222,2024-04-21,Eau de Parfum Rose,Fragrance,Maison Lux,West,Pune,Web,1,2032,0,2032.0
